station_id,ps_cd_mha,name,district,district_raw,kind,latitude,longitude,thana_id,match_method,name_agreement
BH-PS-5115018,5115018,SC/ST,MADHEPURA,MADHEPURA,sc_st,25.9206,86.7912,,located-in-BH-5115008-not-mapped,0.0
BH-PS-5115019,5115019,MAHILA,MADHEPURA,MADHEPURA,mahila,25.9206,86.7912,,located-in-BH-5115008-not-mapped,0.533
BH-PS-5115020,5115020,PURAINI,MADHEPURA,MADHEPURA,territorial,25.5985,86.9918,BH-5115020,spatial+name,1.0
BH-PS-5115021,5115021,SRINAGAR,MADHEPURA,MADHEPURA,territorial,26.0387,87.0085,BH-5115021,spatial+name,1.0
BH-PS-5115025,5115025,SHANKARPUR,MADHEPURA,MADHEPURA,territorial,26.0395,86.8714,BH-5115025,spatial+name,1.0
BH-PS-5115026,5115026,Madhepura Prohibition,MADHEPURA,MADHEPURA,prohibition,25.60078,86.9957,,located-in-BH-5115020-not-mapped,0.444
BH-PS-5129001,5129001,ANDHARMATH,MADHUBANI,MADHUBANI,territorial,26.4016,86.6533,BH-5129001,spatial+name,0.9
BH-PS-5129002,5129002,ANDHRATHARI,MADHUBANI,MADHUBANI,territorial,26.3943,86.3242,BH-5129002,spatial+name,0.957
BH-PS-5129003,5129003,ARER,MADHUBANI,MADHUBANI,territorial,26.4257,85.9852,BH-5129003,spatial+name,1.0
BH-PS-5129004,5129004,BHAIRAVSTHAN,MADHUBANI,MADHUBANI,territorial,26.2554,86.2693,BH-5129007,spatial-only,0.261
BH-PS-5129005,5129005,BABUBARHI,MADHUBANI,MADHUBANI,territorial,26.4538,86.2716,BH-5129005,spatial+name,1.0
BH-PS-5129006,5129006,BASOPATTI,MADHUBANI,MADHUBANI,territorial,26.5681,86.003,BH-5129006,spatial+name,1.0
BH-PS-5129007,5129007,JHANJHARPUR,MADHUBANI,MADHUBANI,territorial,26.2648,86.2811,BH-5129007,spatial+name,1.0
BH-PS-5129008,5129008,JAINAGAR,MADHUBANI,MADHUBANI,territorial,26.5848,86.139,BH-5129018,spatial-only,0.143
BH-PS-5129009,5129009,LAKHNAUR,MADHUBANI,MADHUBANI,territorial,26.1882,86.3328,BH-5129009,spatial+name,1.0
BH-PS-5129010,5129010,KHAJAULI,MADHUBANI,MADHUBANI,territorial,26.4785,86.1586,BH-5129010,spatial+name,1.0
BH-PS-5129011,5129011,BHEJA,MADHUBANI,MADHUBANI,territorial,26.1087,86.3997,BH-5129011,spatial+name,1.0
BH-PS-5129012,5129012,GHOGHARDIHA,MADHUBANI,MADHUBANI,territorial,26.2894,86.47,BH-5129012,spatial+name,1.0
BH-PS-5129013,5129013,KHIRHAR,MADHUBANI,MADHUBANI,territorial,26.5258,85.9275,BH-5129013,spatial+name,1.0
BH-PS-5129014,5129014,KHUTAUNA,MADHUBANI,MADHUBANI,territorial,26.5014,86.4014,BH-5129017,spatial-only,0.429
BH-PS-5129015,5129015,LADANIA,MADHUBANI,MADHUBANI,territorial,26.6127,86.3211,BH-5129015,spatial+name,1.0
BH-PS-5129016,5129016,LAUKAHI,MADHUBANI,MADHUBANI,territorial,26.4754,86.5577,BH-5129016,spatial+name,1.0
BH-PS-5129017,5129017,LAUKAHA,MADHUBANI,MADHUBANI,territorial,26.5492,86.4712,BH-5129017,spatial+name,1.0
BH-PS-5129018,5129018,DEODHA,MADHUBANI,MADHUBANI,territorial,26.6208,86.1181,BH-5129018,spatial+name,0.833
BH-PS-5129020,5129020,MADHEPUR,MADHUBANI,MADHUBANI,territorial,26.1746,86.3782,BH-5129020,spatial+name,1.0
BH-PS-5129021,5129021,PHULPARAS,MADHUBANI,MADHUBANI,territorial,26.3573,86.491,BH-5129021,spatial+name,1.0
BH-PS-5129022,5129022,PANDAUL,MADHUBANI,MADHUBANI,territorial,26.2329,86.0878,BH-5129035,spatial-only,0.167
BH-PS-5129023,5129023,RAJNAGAR,MADHUBANI,MADHUBANI,territorial,26.4002,86.163,BH-5129023,spatial+name,1.0
BH-PS-5129024,5129024,BENIPATTI,MADHUBANI,MADHUBANI,territorial,26.4439,85.9073,BH-5129024,spatial+name,1.0
BH-PS-5129025,5129025,BISFI,MADHUBANI,MADHUBANI,territorial,26.3202,85.9031,BH-5129025,spatial+name,1.0
BH-PS-5129026,5129026,HARLAKHI,MADHUBANI,MADHUBANI,territorial,26.6372,85.9841,BH-5129026,spatial+name,1.0
BH-PS-5129027,5129027,MADHWAPUR,MADHUBANI,MADHUBANI,territorial,26.6085,85.8504,BH-5129027,spatial+name,1.0
BH-PS-5129028,5129028,NAGAR,MADHUBANI,MADHUBANI,territorial,26.347,86.0712,BH-5129028,spatial-only,0.222
BH-PS-5129029,5129029,KALUAHI,MADHUBANI,MADHUBANI,territorial,26.4624,86.0693,BH-5129029,spatial+name,1.0
BH-PS-5129030,5129030,RAHIKA,MADHUBANI,MADHUBANI,territorial,26.3772,86.0181,BH-5129030,spatial+name,1.0
BH-PS-5129035,5129035,SAKRI,MADHUBANI,MADHUBANI,territorial,26.2135,86.0759,BH-5129035,spatial+name,1.0
BH-PS-5129036,5129036,SAHARGHAT,MADHUBANI,MADHUBANI,territorial,26.3234,85.9193,BH-5129025,spatial-only,0.154
BH-PS-5129037,5129037,MAHILA,MADHUBANI,MADHUBANI,mahila,26.347,86.0712,,located-in-BH-5129028-not-mapped,0.0
BH-PS-5129038,5129038,RUDRAPUR,MADHUBANI,MADHUBANI,territorial,26.3531,86.3272,BH-5129038,spatial+name,1.0
BH-PS-5129040,5129040,Madhubani Prohibition,MADHUBANI,MADHUBANI,prohibition,26.350834,86.069977,,located-in-BH-5129028-not-mapped,0.083
BH-PS-5128001,5128001,AADAPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.9262,84.943,BH-5128001,spatial+name,1.0
BH-PS-5128003,5128003,CHAKIA,EAST CHAMPARAN,MOTHIHARI,territorial,26.4123,85.054,BH-5128022,spatial-only,0.182
BH-PS-5128004,5128004,CHHATAUNI,EAST CHAMPARAN,MOTHIHARI,territorial,26.6447,84.9273,BH-5128017,spatial-only,0.267
BH-PS-5128005,5128005,CHIRAIYA,EAST CHAMPARAN,MOTHIHARI,territorial,26.6955,85.0686,BH-5128005,spatial+name,1.0
BH-PS-5128006,5128006,CHHODADANO,EAST CHAMPARAN,MOTHIHARI,territorial,26.8486,85.0093,BH-5128011,spatial-only,0.429
BH-PS-5128007,5128007,PHENHARA,EAST CHAMPARAN,MOTHIHARI,territorial,26.5227,85.197,BH-5128007,spatial+name,1.0
BH-PS-5128008,5128008,DHAKA,EAST CHAMPARAN,MOTHIHARI,territorial,26.6596,85.1601,BH-5128005,spatial-only,0.5
BH-PS-5128009,5128009,GHORASAHAN,EAST CHAMPARAN,MOTHIHARI,territorial,26.8161,85.1294,BH-5128009,spatial+name,1.0
BH-PS-5128010,5128010,GOVINDGANJ,EAST CHAMPARAN,MOTHIHARI,territorial,26.4991,84.646,BH-5128002,spatial-only,0.25
BH-PS-5128011,5128011,DARPA,EAST CHAMPARAN,MOTHIHARI,territorial,26.8392,84.9712,BH-5128011,spatial+name,1.0
BH-PS-5128012,5128012,HARSIDDHI,EAST CHAMPARAN,MOTHIHARI,territorial,26.6598,84.7172,BH-5128012,spatial+name,1.0
BH-PS-5128013,5128013,KOTWA,EAST CHAMPARAN,MOTHIHARI,territorial,26.5185,84.8419,BH-5128013,spatial+name,1.0
BH-PS-5128014,5128014,KALYANPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.0514,84.4274,,district-conflict,0.0
BH-PS-5128015,5128015,KESARIA,EAST CHAMPARAN,MOTHIHARI,territorial,26.3487,84.8798,BH-5128015,spatial+name,1.0
BH-PS-5128016,5128016,MEHSI,EAST CHAMPARAN,MOTHIHARI,territorial,26.3534,85.1093,BH-5128016,spatial+name,1.0
BH-PS-5128017,5128017,MUFASSIL,EAST CHAMPARAN,MOTHIHARI,territorial,26.6451,84.9037,BH-5128017,spatial+name,1.0
BH-PS-5128018,5128018,MADHUBAN,EAST CHAMPARAN,MOTHIHARI,territorial,26.4478,85.116,BH-5128018,spatial+name,1.0
BH-PS-5128019,5128019,KUNDWA CHAINPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.7707,85.185,BH-5128008,spatial-only,0.316
BH-PS-5128020,5128020,NAGAR,EAST CHAMPARAN,MOTHIHARI,territorial,26.6507,84.9118,BH-5128017,spatial-only,0.167
BH-PS-5128021,5128021,DUMARIA,EAST CHAMPARAN,MOTHIHARI,territorial,26.3708,84.3573,,district-conflict,0.0
BH-PS-5128023,5128023,PATAHI,EAST CHAMPARAN,MOTHIHARI,territorial,26.6473,84.8299,BH-5128035,spatial-only,0.267
BH-PS-5128024,5128024,PAKRIDAYAL,EAST CHAMPARAN,MOTHIHARI,territorial,26.5464,85.0653,BH-5128024,spatial+name,1.0
BH-PS-5128025,5128025,PAHARPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.5958,84.5966,BH-5128025,spatial+name,1.0
BH-PS-5128026,5128026,NAKARDEI,EAST CHAMPARAN,MOTHIHARI,territorial,26.9493,84.8861,BH-5128026,spatial+name,1.0
BH-PS-5128027,5128027,PIPRA KOTHI,EAST CHAMPARAN,MOTHIHARI,territorial,26.5464,84.9389,BH-5128027,spatial+name,1.0
BH-PS-5128028,5128028,RAMGARHWA,EAST CHAMPARAN,MOTHIHARI,territorial,26.8783,84.7823,BH-5128028,spatial+name,1.0
BH-PS-5128029,5128029,PALANWA,EAST CHAMPARAN,MOTHIHARI,territorial,26.9528,84.7707,BH-5128030,spatial-only,0.308
BH-PS-5128030,5128030,RAXAUL,EAST CHAMPARAN,MOTHIHARI,territorial,26.983,84.8521,BH-5128030,spatial+name,1.0
BH-PS-5128031,5128031,SUGAULI,EAST CHAMPARAN,MOTHIHARI,territorial,26.7585,84.7325,BH-5128031,spatial+name,1.0
BH-PS-5128032,5128032,RAJEPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.4039,85.1998,BH-5128032,spatial+name,1.0
BH-PS-5128033,5128033,SANGRAMPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.4721,84.6987,BH-5128033,spatial+name,1.0
BH-PS-5128035,5128035,TURKAULIA,EAST CHAMPARAN,MOTHIHARI,territorial,26.6107,84.8273,BH-5128035,spatial+name,1.0
BH-PS-5128036,5128036,SHIKARGANJ,EAST CHAMPARAN,MOTHIHARI,territorial,26.6309,85.1168,BH-5128005,spatial-only,0.471
BH-PS-5128038,5128038,HARPUR,EAST CHAMPARAN,MOTHIHARI,territorial,26.5332,84.9135,BH-5128022,spatial-only,0.182
BH-PS-5128039,5128039,JHAROKHAR,EAST CHAMPARAN,MOTHIHARI,territorial,26.8657,85.1607,BH-5128009,spatial-only,0.235
BH-PS-5128040,5128040,JEETNA,EAST CHAMPARAN,MOTHIHARI,territorial,26.8422,85.0817,BH-5128040,spatial+name,1.0
BH-PS-5128044,5128044,SC/ST,EAST CHAMPARAN,MOTHIHARI,sc_st,26.648738,84.911136,,located-in-BH-5128017-not-mapped,0.182
BH-PS-5128052,5128052,MALAHI,EAST CHAMPARAN,MOTHIHARI,territorial,26.5708,84.5809,BH-5128002,spatial-only,0.333
BH-PS-5128054,5128054,MAHUAWA,EAST CHAMPARAN,MOTHIHARI,territorial,26.5313,85.0116,BH-5128027,spatial-only,0.235
BH-PS-5128055,5128055,Motihari Prohibition,EAST CHAMPARAN,MOTHIHARI,prohibition,26.633574,84.899291,,located-in-BH-5128017-not-mapped,0.154
BH-PS-5114001,5114001,AURAI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.3156,85.5632,BH-5114001,spatial+name,1.0
BH-PS-5114003,5114003,AHIYAPUR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1517,85.4012,BH-5114003,spatial+name,1.0
BH-PS-5114006,5114006,BARURAJ,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2597,85.1168,BH-5114006,spatial+name,1.0
BH-PS-5114008,5114008,BOCHAHA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1637,85.4556,BH-5114008,spatial+name,1.0
BH-PS-5114009,5114009,DEORIA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1806,85.0103,BH-5114009,spatial+name,1.0
BH-PS-5114010,5114010,BRAHMPURA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.134,85.3649,BH-5114054,spatial-only,0.417
BH-PS-5114018,5114018,GAIGHAT,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1337,85.6546,BH-5114011,spatial-only,0.154
BH-PS-5114020,5114020,HATHAURI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2517,85.5202,BH-5114020,spatial-only,0.667
BH-PS-5114022,5114022,KARZA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.083753,85.228279,BH-5114022,spatial+name,1.0
BH-PS-5114023,5114023,MUSHAHARI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.0915,85.4483,BH-5114023,spatial+name,1.0
BH-PS-5114024,5114024,KATHAIYA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1955,85.1034,BH-5114012,spatial-only,0.286
BH-PS-5114025,5114025,KANTI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2304,85.2997,BH-5114025,spatial+name,1.0
BH-PS-5114026,5114026,KATRA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2207,85.6409,BH-5114026,spatial+name,1.0
BH-PS-5114027,5114027,KAZI MOHAMMADPUR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1177,85.3785,BH-5114054,spatial-only,0.345
BH-PS-5114028,5114028,KUDHANI,MUZAFFARPUR,MUJAFFARPUR,territorial,25.9831,85.3361,BH-5114028,spatial-only,0.8
BH-PS-5114031,5114031,VISHWAVIDYALAYA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1128,85.3776,BH-5114054,spatial-only,0.267
BH-PS-5114032,5114032,NAGAR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.118326,85.384488,BH-5114054,spatial-only,0.3
BH-PS-5114033,5114033,MANIARI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.0325,85.4605,BH-5114033,spatial+name,1.0
BH-PS-5114034,5114034,MITHANPURA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1164,85.3978,BH-5114054,spatial-only,0.48
BH-PS-5114037,5114037,MINAPUR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2278,85.3799,BH-5114037,spatial+name,1.0
BH-PS-5114038,5114038,MOTIPUR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2601,85.1484,BH-5114024,spatial-only,0.308
BH-PS-5114042,5114042,PARU,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1161,85.0354,BH-5114042,spatial+name,1.0
BH-PS-5114044,5114044,PIYAR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.036,85.5774,BH-5114044,spatial+name,1.0
BH-PS-5114054,5114054,SADAR,MUZAFFARPUR,MUJAFFARPUR,territorial,26.1209,85.3588,BH-5114054,spatial-only,0.5
BH-PS-5114055,5114055,SAHEBGANJ,MUZAFFARPUR,MUJAFFARPUR,territorial,26.3017,84.9319,BH-5114055,spatial+name,1.0
BH-PS-5114056,5114056,SARAIYA,MUZAFFARPUR,MUJAFFARPUR,territorial,26.0364,85.0602,BH-5114042,spatial-only,0.4
BH-PS-5114057,5114057,SAKRA,MUZAFFARPUR,MUJAFFARPUR,territorial,25.9772,85.5618,BH-5114057,spatial+name,1.0
BH-PS-5114058,5114058,SIWAIPATTI,MUZAFFARPUR,MUJAFFARPUR,territorial,26.34,85.2896,BH-5114058,spatial+name,0.889
BH-PS-5114069,5114069,Panapur,MUZAFFARPUR,MUJAFFARPUR,territorial,26.2412,85.2482,BH-5114058,spatial-only,0.25
BH-PS-5114073,5114073,Turki Khararu,MUZAFFARPUR,MUJAFFARPUR,territorial,26.0286,85.3401,BH-5114073,spatial-only,0.625
BH-PS-5114074,5114074,Muzaffarpur Prohibition,MUZAFFARPUR,MUJAFFARPUR,prohibition,26.123529,85.380912,,located-in-BH-5114054-not-mapped,0.611
BH-PS-5113012,5113012,ASAR GANJ,MUNGER,MUNGER,territorial,25.1481,86.6868,BH-5113012,spatial+name,1.0
BH-PS-5113015,5113015,BARIARPUR,MUNGER,MUNGER,territorial,25.2821,86.5746,BH-5113015,spatial+name,1.0
BH-PS-5113019,5113019,SC/ST,MUNGER,MUNGER,sc_st,25.3692,86.4753,,located-in-BH-5113038-not-mapped,0.182
BH-PS-5113021,5113021,EAST COLONY,MUNGER,MUNGER,territorial,25.3193,86.4998,BH-5113021,spatial+name,1.0
BH-PS-5113022,5113022,JAMALPUR,MUNGER,MUNGER,territorial,25.3216,86.4923,BH-5113022,spatial+name,1.0
BH-PS-5113026,5113026,DHARHARA,MUNGER,MUNGER,territorial,25.2559,86.4132,BH-5113026,spatial+name,0.941
BH-PS-5113027,5113027,NAYA RAMNAGAR,MUNGER,MUNGER,territorial,25.3481,86.5247,BH-5113027,spatial+name,1.0
BH-PS-5113029,5113029,KHARAGPUR,MUNGER,MUNGER,territorial,25.1277,86.5624,BH-5113029,spatial+name,1.0
BH-PS-5113030,5113030,KASIM BAZAAR,MUNGER,MUNGER,territorial,25.355,86.4737,BH-5113030,spatial+name,0.952
BH-PS-5113037,5113037,MUFFASSIL,MUNGER,MUNGER,territorial,25.3735,86.4886,BH-5113030,spatial-only,0.333
BH-PS-5113038,5113038,KOTWALI,MUNGER,MUNGER,territorial,25.3823,86.4732,BH-5113038,spatial+name,1.0
BH-PS-5113045,5113045,SANGRAMPUR,MUNGER,MUNGER,territorial,24.9524,86.597,BH-5113045,spatial+name,1.0
BH-PS-5113052,5113052,TARAPUR,MUNGER,MUNGER,territorial,25.0899,86.6634,BH-5113052,spatial+name,1.0
BH-PS-5113055,5113055,MAHILA,MUNGER,MUNGER,mahila,25.3724,86.4693,,located-in-BH-5113030-not-mapped,0.471
BH-PS-5113061,5113061,Munger Prohibition,MUNGER,MUNGER,prohibition,25.37571,86.474373,,located-in-BH-5113038-not-mapped,0.167
BH-PS-5134001,5134001,EKANGARSARAI,NALANDA,NALANDA,territorial,25.2236,85.2331,BH-5134001,spatial+name,1.0
BH-PS-5134002,5134002,ASTHAWAN,NALANDA,NALANDA,territorial,25.2159,85.6271,BH-5134002,spatial+name,1.0
BH-PS-5134004,5134004,AUNGARI,NALANDA,NALANDA,territorial,25.1935,85.2521,BH-5134004,spatial+name,1.0
BH-PS-5134005,5134005,BIHAR,NALANDA,NALANDA,territorial,25.204,85.5243,BH-5134023,spatial-only,0.182
BH-PS-5134007,5134007,BIND,NALANDA,NALANDA,territorial,25.3095,85.6872,BH-5134007,spatial+name,1.0
BH-PS-5134008,5134008,CHANDI,NALANDA,NALANDA,territorial,25.3245,85.4042,BH-5134008,spatial+name,1.0
BH-PS-5134009,5134009,DEEP NAGAR,NALANDA,NALANDA,territorial,25.1501,85.4898,BH-5134009,spatial+name,1.0
BH-PS-5134010,5134010,GIRIYAK,NALANDA,NALANDA,territorial,25.0278,85.5314,BH-5134010,spatial+name,1.0
BH-PS-5134011,5134011,HILSA,NALANDA,NALANDA,territorial,25.32,85.28,BH-5134011,spatial+name,1.0
BH-PS-5134013,5134013,RAJGIR,NALANDA,NALANDA,territorial,25.0233,85.4264,BH-5134013,spatial+name,1.0
BH-PS-5134015,5134015,HARNAUT,NALANDA,NALANDA,territorial,25.3732,85.5368,BH-5134015,spatial+name,1.0
BH-PS-5134016,5134016,ISLAMPUR,NALANDA,NALANDA,territorial,25.15,85.2,BH-5134016,spatial+name,1.0
BH-PS-5134017,5134017,NOORSARAI,NALANDA,NALANDA,territorial,25.2738,85.4567,BH-5134017,spatial+name,1.0
BH-PS-5134018,5134018,RAHUI,NALANDA,NALANDA,territorial,25.2728,85.5556,BH-5134018,spatial+name,1.0
BH-PS-5134019,5134019,SILAO,NALANDA,NALANDA,territorial,25.081,85.4309,BH-5134019,spatial+name,1.0
BH-PS-5134020,5134020,SARMERA,NALANDA,NALANDA,territorial,25.2594,85.805,BH-5134020,spatial+name,1.0
BH-PS-5134021,5134021,KARAI PARASURAI,NALANDA,NALANDA,territorial,25.3783,85.2778,BH-5134021,spatial+name,0.963
BH-PS-5134023,5134023,LAHERI,NALANDA,NALANDA,territorial,25.1921,85.5169,BH-5134023,spatial+name,1.0
BH-PS-5134024,5134024,MANPUR,NALANDA,NALANDA,territorial,25.136,85.6,BH-5134024,spatial+name,1.0
BH-PS-5134025,5134025,PARWALPUR,NALANDA,NALANDA,territorial,25.2103,85.3622,BH-5134025,spatial+name,1.0
BH-PS-5134026,5134026,NALANDA,NALANDA,NALANDA,territorial,25.1248,85.4607,BH-5134026,spatial+name,1.0
BH-PS-5134028,5134028,TELMAR,NALANDA,NALANDA,territorial,25.4202,85.4356,BH-5134028,spatial+name,1.0
BH-PS-5134029,5134029,VENA,NALANDA,NALANDA,territorial,25.1249,85.4599,BH-5134026,spatial-only,0.364
BH-PS-5134035,5134035,CHHABILAPUR,NALANDA,NALANDA,territorial,25.0439,85.3183,BH-5134035,spatial+name,1.0
BH-PS-5134037,5134037,KHUDA GANJ,NALANDA,NALANDA,territorial,25.0822,85.2195,BH-5134037,spatial+name,1.0
BH-PS-5134039,5134039,NAGARNAUSA,NALANDA,NALANDA,territorial,25.3939,85.3469,BH-5134039,spatial+name,1.0
BH-PS-5134041,5134041,CHIKSOHRA,NALANDA,NALANDA,territorial,25.3207,85.2777,BH-5134011,spatial-only,0.571
BH-PS-5134042,5134042,KATRI SARAI,NALANDA,NALANDA,territorial,25.0875,85.6342,BH-5134042,spatial+name,1.0
BH-PS-5134043,5134043,MAHILA,NALANDA,NALANDA,mahila,25.197,85.518,,located-in-BH-5134023-not-mapped,0.5
BH-PS-5134065,5134065,SARE,NALANDA,NALANDA,territorial,25.2101,85.6201,BH-5134002,spatial-only,0.333
BH-PS-5134067,5134067,SOH SARAI,NALANDA,NALANDA,territorial,25.226,85.516,BH-5134067,spatial+name,1.0
BH-PS-5134069,5134069,THARTHARI,NALANDA,NALANDA,territorial,25.29,85.3896,BH-5134069,spatial+name,1.0
BH-PS-5134070,5134070,TELHARA,NALANDA,NALANDA,territorial,25.2029,85.5394,BH-5134023,spatial-only,0.308
BH-PS-5134071,5134071,Ben,NALANDA,NALANDA,territorial,25.1521,85.3621,BH-5134071,spatial+name,1.0
BH-PS-5134072,5134072,Nalanda Prohibition,NALANDA,NALANDA,prohibition,25.204555,85.525093,,located-in-BH-5134023-not-mapped,0.333
BH-PS-5798010,5798010,BIHPUR,NAUGACHHIA,NAUGHACHHIA,territorial,25.3827,86.9346,BH-5798010,spatial+name,1.0
BH-PS-5798011,5798011,ISMAILPUR,NAUGACHHIA,NAUGHACHHIA,territorial,25.3013,87.1023,BH-5798040,spatial-only,0.095
BH-PS-5798012,5798012,DHOLBAJJA,NAUGACHHIA,NAUGHACHHIA,territorial,25.4694,87.0931,,district-conflict,0.0
BH-PS-5798020,5798020,GOPALPUR,NAUGACHHIA,NAUGHACHHIA,territorial,25.2375,87.0162,,district-conflict,0.0
BH-PS-5798023,5798023,KHARIK,NAUGACHHIA,NAUGHACHHIA,territorial,25.3675,87.0022,BH-5798023,spatial+name,1.0
BH-PS-5798024,5798024,SC/ST,NAUGACHHIA,NAUGHACHHIA,sc_st,25.3843359,87.1121698,,located-in-BH-5798037-not-mapped,0.154
BH-PS-5798025,5798025,MAHILA,NAUGACHHIA,NAUGHACHHIA,mahila,25.3845982,87.11197,,located-in-BH-5798037-not-mapped,0.533
BH-PS-5798037,5798037,NAUGACHHIA,NAUGACHHIA,NAUGHACHHIA,territorial,25.3865,87.1034,BH-5798037,spatial+name,1.0
BH-PS-5798038,5798038,PARBATTA,NAUGACHHIA,NAUGHACHHIA,territorial,25.3498,87.0591,BH-5798038,spatial+name,1.0
BH-PS-5136001,5136001,AKBARPUR,NAWADA,NAWADA,territorial,24.7504,85.5566,BH-5136001,spatial+name,1.0
BH-PS-5136005,5136005,GOBINDPUR,NAWADA,NAWADA,territorial,24.7814,85.6898,BH-5136005,spatial+name,0.889
BH-PS-5136008,5136008,KASHICHAK,NAWADA,NAWADA,territorial,25.0704,85.7203,BH-5136008,spatial+name,0.941
BH-PS-5136010,5136010,HISUA,NAWADA,NAWADA,territorial,24.8382,85.4174,BH-5136010,spatial+name,1.0
BH-PS-5136011,5136011,KAUAKOL,NAWADA,NAWADA,territorial,24.8387,85.8893,BH-5136011,spatial+name,0.857
BH-PS-5136012,5136012,NARHAT,NAWADA,NAWADA,territorial,24.7868,85.4265,BH-5136012,spatial+name,1.0
BH-PS-5136013,5136013,NAGAR,NAWADA,NAWADA,territorial,24.8911,85.541,BH-5136013,spatial-only,0.545
BH-PS-5136014,5136014,PAKRI BARAWAN,NAWADA,NAWADA,territorial,24.9574,85.7405,BH-5136014,spatial+name,0.96
BH-PS-5136015,5136015,RAJAULI,NAWADA,NAWADA,territorial,24.6387,85.4994,BH-5136015,spatial+name,1.0
BH-PS-5136017,5136017,NARDIGANJ,NAWADA,NAWADA,territorial,24.9403,85.4297,BH-5136017,spatial+name,1.0
BH-PS-5136018,5136018,MUFASSIL,NAWADA,NAWADA,territorial,24.9383,85.533,BH-5136018,spatial+name,1.0
BH-PS-5136019,5136019,ROH,NAWADA,NAWADA,territorial,24.8909,85.6655,BH-5136019,spatial+name,1.0
BH-PS-5136020,5136020,SIRDALLA,NAWADA,NAWADA,territorial,24.6558,85.3945,BH-5136020,spatial+name,1.0
BH-PS-5136021,5136021,WARIS ALIGANJ,NAWADA,NAWADA,territorial,25.0074,85.6375,BH-5136021,spatial+name,1.0
BH-PS-5136022,5136022,SC/ST,NAWADA,NAWADA,sc_st,24.8903,85.5412,,located-in-BH-5136013-not-mapped,0.0
BH-PS-5136023,5136023,MAHILA,NAWADA,NAWADA,mahila,24.8903,85.5412,,located-in-BH-5136013-not-mapped,0.333
BH-PS-5136041,5136041,Nawada Prohibition,NAWADA,NAWADA,prohibition,24.894883,85.518548,,located-in-BH-5136013-not-mapped,0.522
BH-PS-5117001,5117001,ALAMGANJ,PATNA,PATNA,territorial,25.6102,85.2049,BH-5117001,spatial+name,1.0
BH-PS-5117002,5117002,ATHMALGOLA,PATNA,PATNA,territorial,25.4603,85.6006,BH-5117002,spatial+name,1.0
BH-PS-5117004,5117004,AGAMKUAN,PATNA,PATNA,territorial,25.5897,85.1695,BH-5117004,spatial+name,1.0
BH-PS-5117005,5117005,BAKHTIARPUR,PATNA,PATNA,territorial,25.4604,85.5332,BH-5117005,spatial+name,1.0
BH-PS-5117006,5117006,BARH,PATNA,PATNA,territorial,25.4809,85.7068,BH-5117006,spatial+name,1.0
BH-PS-5117008,5117008,BIHTA,PATNA,PATNA,territorial,25.5734,84.8705,BH-5117008,spatial+name,1.0
BH-PS-5117009,5117009,BIKRAM,PATNA,PATNA,territorial,25.4471,84.8636,BH-5117009,spatial+name,1.0
BH-PS-5117010,5117010,BHADAUR,PATNA,PATNA,territorial,25.6064,85.1758,BH-5117082,spatial-only,0.706
BH-PS-5117012,5117012,BUDDHA COLONY,PATNA,PATNA,territorial,25.6222,85.1272,BH-5117012,spatial+name,1.0
BH-PS-5117014,5117014,CHOWK,PATNA,PATNA,territorial,25.5969,85.2306,BH-5117014,spatial-only,0.714
BH-PS-5117016,5117016,BELCHHI,PATNA,PATNA,territorial,25.3602,85.6571,BH-5117016,spatial+name,1.0
BH-PS-5117017,5117017,BHAGWANGANJ,PATNA,PATNA,territorial,25.3022,84.9347,BH-5117017,spatial+name,1.0
BH-PS-5117018,5117018,DHANARUA,PATNA,PATNA,territorial,25.3549,85.1263,BH-5117018,spatial+name,1.0
BH-PS-5117019,5117019,DIGHA,PATNA,PATNA,territorial,25.6478,85.0819,BH-5117019,spatial+name,1.0
